date,ticker,name,sector,sub_industry,index,price,change_pct,market_cap,pe,volume,analyst_count,benford_mad,earnings_consistency,earnings_date,edgar_updated,eps_growth_yoy,ev_ebitda,ev_revenue,fcf_growth_yoy,fcf_yield,gross_margin,gross_margin_trend,high52w_proximity,insider_buyer_count_90d,insider_cluster_max_30d,insider_cluster_score,insider_net_buy_90d,insider_ownership,insider_seller_count_90d,insider_tx_count_90d,insider_updated,inst_ownership,last_updated,neglect_score,net_debt_ebitda,news_count_7d,news_lm_avg,news_vader_avg,op_margin_stability,operating_margin,price_book,rel_strength_sp500,return_12_2,return_1m,return_52w,revenue_acceleration,revenue_growth_yoy,roe_ttm,volume_trend
2026-09-03,FSLR,First Solar,Information Technology,Semiconductors,S&P 500,207.42,2.37907,22291384320,12.780037,1873273,30,0.0047,0.811778,2026-07-30,2026-09-03,0.233,8.7,3.86,0.019972,0.071718,0.44016,0.117235,-0.353731,0,0,0,-3617085.15,0.05358,4,8,2026-09-03,0.96476,2026-09-03,0.116667,-0.642506,13,-0.076923,0.173077,0.047829,0.42642,2.159928,-0.191481,0.048036,-0.060417,-0.012382,-0.273767,-0.037,0.18509,-0.223556
2026-09-03,FE,FirstEnergy,Utilities,Electric Utilities,S&P 500,47.04,1.62022,27219222528,24.757896,4890311,12,0.0048,0.723927,2026-07-28,2026-09-03,0.083,10.629,3.686,,-0.074015,0.68605,,-0.101261,0,0,0,0,0.00138,0,0,2026-09-03,0.95624,2026-09-03,0.283333,5.333825,15,-0.2,-0.114267,0.022104,0.19304,2.104322,-0.114472,0.080366,-0.015739,0.064627,0.003706,0.088,0.09491,-0.091656
2026-09-03,FISV,Fiserv,Financials,Transaction & Payment Processing Services,S&P 500,52.73,1.44286,28040058880,10.101533,4726778,28,0.005,0.833089,2026-08-06,2026-09-03,,,,-0.218499,,,,-0.619608,1,1,0.2,519500,,0,1,2026-09-03,,2026-09-03,0.258333,,11,-0.272727,0.040455,0.026536,,1.040717,,,0.014788,,-0.070882,,,-0.303394
2026-09-03,FLEX,Flex Ltd.,Information Technology,Electronic Manufacturing Services,S&P 500,107.89,1.83105,39854886912,41.656372,3679041,10,0.0091,0.815973,2026-07-29,2026-09-03,0.52,20.228,1.467,1.265064,0.015701,0.0953,,-0.35341,0,0,0,-332352.36,0.00614,1,5,2026-09-03,0.96941,2026-09-03,0.422222,1.455487,8,0.25,0.2585,,0.0497,7.245802,0.724422,1.0399,-0.136378,0.903521,-0.078007,0.206,0.18378,-0.537535
2026-09-03,F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,S&P 500,14.41,1.90947,57461256192,,40590494,20,0.0086,0.610086,2026-07-28,2026-09-03,4.308,25.994,1.057,2.390244,-0.138184,0.07115,,-0.189539,0,0,0,0,0.00395,0,0,2026-09-03,0.67969,2026-09-03,0.194444,18.471282,15,0,0.115867,,0.01882,1.608618,0.031517,0.18805,0.022566,0.210616,-0.398375,-0.038,-0.18252,-0.13406
2026-09-03,FTNT,Fortinet,Information Technology,Systems Software,S&P 500,156.36,1.17769,114723471360,54.67133,3122650,37,0.0029,0.82511,2026-07-29,2026-09-03,0.439,42.844,14.775,1.998432,0.019748,0.80204,-0.004427,-0.100811,0,0,0,0,0.17361,0,0,2026-09-03,0.71633,2026-09-03,0.1,-1.351491,14,0.428571,0.204,0.028084,0.33595,73.96405,0.842617,1.034772,-0.013056,1.021716,0.055107,0.256,1.17442,-0.135853
2026-09-03,FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,S&P 500,57.57,1.71378,17387122688,30.460318,2963783,13,0.0055,0.781906,2026-07-29,2026-09-03,0.04,16.702,4.778,0.284874,0.054012,0.6323,,-0.108271,0,0,0,-533492.58,0.0041,1,1,2026-09-03,1.12552,2026-09-03,0.305556,2.611291,13,0.076923,0.186846,,0.19137,2.874476,0.003269,0.235562,-0.053194,0.182369,,0.079,0.07318,-0.135224
2026-09-03,FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,S&P 500,67.71,,28467820544,17.587013,3936822,17,0.0089,0.638536,2026-08-06,2026-09-03,0.031,8.234,1.866,-1.02834,0.019509,0.36629,,-0.113627,0,0,0,0,0.01475,0,0,2026-09-03,1.32745,2026-09-03,0.427778,0.866306,3,0,0.190667,,0.25214,2.443258,-0.081213,-0.030219,0.128105,0.097886,-0.147196,0.281,0.14291,-0.260381
2026-09-03,FOX,Fox Corporation (Class B),Communication Services,Broadcasting,S&P 500,60.47,,25423853568,15.706494,988718,,0.0089,0.638536,2026-08-06,2026-09-03,0.031,7.451,1.689,-1.02834,0.021845,0.36629,,-0.113018,0,0,0,0,0.39867,0,0,2026-09-03,0.65045,2026-09-03,0.125,0.866306,15,-0.266667,-0.1174,,0.25214,2.182008,-0.102273,-0.049034,0.125861,0.076827,-0.147196,0.281,0.14291,-0.370181
2026-09-03,BEN,Franklin Resources,Financials,Asset Management & Custody Banks,S&P 500,33.55,1.63587,17045979136,22.516777,3262552,11,0.0056,0.747574,2026-07-31,2026-09-03,1.067,11.456,2.21,-1.764713,-0.175459,0.37707,,-0.075248,0,0,0,0,0.48556,0,0,2026-09-03,0.49946,2026-09-03,0.294804,0.501251,15,0.133333,0.037,,0.12979,1.45056,0.142887,0.325071,-0.003084,0.321986,-0.12883,0.143,0.07887,-0.265851
2026-09-03,FCX,Freeport-McMoRan,Materials,Copper,S&P 500,72.56,-1.85311,104197431296,35.568626,11277610,22,0.0065,0.766773,2026-07-23,2026-09-03,0.281,12.831,4.739,,0.020723,0.38275,,-0.095713,0,0,0,-8386946.29,0.00716,4,5,2026-09-03,0.89251,2026-09-03,0.205556,0.657212,13,0.076923,0.043769,0.033723,0.33404,5.181747,0.425632,0.505711,0.099021,0.604732,-0.161274,-0.073,0.14755,0.171416
2026-09-03,GRMN,Garmin,Consumer Discretionary,Consumer Electronics,S&P 500,277.18,,53454868480,28.604748,694152,7,0.0039,0.85657,2026-07-29,2026-09-03,0.353,22.071,6.65,0.912227,0.019524,0.60081,0.018195,-0.118048,0,0,0,-3600146.87,0.14695,3,11,2026-09-03,0.58373,2026-09-03,0.338889,-1.055318,15,0.4,0.335733,0.022735,0.30439,5.922143,-0.016287,0.139753,0.02306,0.162812,0.025697,0.114,0.21887,-0.017706
2026-09-03,IT,Gartner,Information Technology,IT Consulting & Other Services,S&P 500,195.46,4.66399,12343099392,17.59316,1026494,13,0.0072,0.703905,2026-08-04,2026-09-03,0.331,10.249,2.194,,0.085275,0.6963,0.002372,-0.264773,0,0,0,-1172860.54,0.03753,4,4,2026-09-03,1.20353,2026-09-03,0.272222,1.330146,15,-0.133333,0.0854,,0.22623,35.158363,-0.390226,-0.422065,0.210938,-0.211127,-0.091852,-0.006,1.13581,-0.249054
2026-09-03,GE,GE Aerospace,Industrials,Aerospace & Defense,S&P 500,333.48,1.20789,346006355968,39.371902,2652962,21,0.0036,0.843383,2026-10-20,2026-09-03,0.194,31.047,7.04,0.163758,0.019059,0.31051,,-0.142372,0,0,0,-7180160.05,0.003,3,8,2026-09-03,0.81097,2026-09-03,0.216667,0.895672,13,0.076923,0.072538,,0.20571,19.615318,-0.011778,0.237236,-0.069914,0.167322,-0.036294,0.211,0.48232,-0.133792
2026-09-03,GEHC,GE HealthCare,Health Care,Health Care Equipment,S&P 500,69.72,-1.19047,31491565568,16.064516,3274839,18,0.0096,0.879735,2026-07-29,2026-09-03,0.168,11.187,1.89,,0.049954,0.39528,-0.03588,-0.223349,0,0,0,0,0.00353,0,0,2026-09-03,0.94124,2026-09-03,0.216667,2.355135,15,0.266667,0.3056,0.011013,0.14976,2.869372,-0.247368,-0.091805,0.023536,-0.068269,0.016527,0.058,0.19376,-0.453804
2026-09-03,GEV,GE Vernova,Industrials,Heavy Electrical Equipment,S&P 500,941.84,2.15849,250843627520,27.02554,1762235,33,0.0125,0.391274,2026-10-28,2026-09-03,0.328,61.88,5.874,,0.062677,0.2057,0.009924,-0.212469,0,0,0,-4505000,0.00126,1,1,2026-09-03,0.81636,2026-09-03,0.083333,-2.291826,15,0.066667,0.0558,0.038085,0.07466,20.97873,0.360521,0.616776,-0.077155,0.53962,0.056022,0.219,0.82577,-0.182904
2026-09-03,GEN,Gen Digital,Information Technology,Systems Software,S&P 500,31.33,2.2186,18753730560,18.321636,6445564,9,0.0019,0.850276,2026-08-06,2026-09-03,0.64,10.953,5.197,0.44153,0.082497,0.78007,,-0.009976,0,0,0,-17968009.13,0.09727,2,7,2026-09-03,0.93946,2026-09-03,0.316667,3.171369,15,0.066667,0.1172,,0.35554,7.065855,-0.140116,-0.103097,0.14208,0.038983,,0.063,0.41944,0.107192
2026-09-03,GNRC,Generac,Industrials,Heavy Electrical Equipment,S&P 500,183.02,1.25028,10799344640,41.977062,985608,16,0.0027,0.676642,2026-07-29,2026-09-03,0.92,18.764,2.69,0.903867,0.026766,0.39539,0.051932,-0.382607,0,0,0,-2130879.1,0.01705,3,8,2026-09-03,0.91773,2026-09-03,0.372222,1.790276,7,-0.142857,0.030714,0.031481,0.17932,3.752794,-0.182078,0.167822,-0.1708,-0.002979,-0.018582,0.106,0.09491,0.044388
2026-09-03,GD,General Dynamics,Industrials,Aerospace & Defense,S&P 500,365.87,,98988752896,22.336388,1485444,21,0.0081,0.879959,2026-07-29,2026-09-03,0.134,15.677,1.895,,0.044451,0.15375,,-0.085325,0,0,0,-3211480.09,0.00557,2,2,2026-09-03,0.87661,2026-09-03,0.2,0.775818,14,0.214286,0.308357,,0.1038,3.684491,-0.051459,0.157684,-0.030044,0.12764,0.18424,0.081,0.17803,-0.167603
2026-09-03,GIS,General Mills,Consumer Staples,Packaged Foods & Meats,S&P 500,39.26,-3.25284,20989552640,8.53912,12923884,18,0.0043,0.716469,2026-09-23,2026-09-03,-0.145,6.961,1.303,-0.244998,0.109983,0.33733,,-0.235145,0,0,0,0,0.00281,0,0,2026-09-03,0.91419,2026-09-03,0.233333,-0.115666,14,-0.357143,0.055214,0.07527,0.19194,3.791771,-0.376806,-0.240358,0.042652,-0.197707,-0.011359,0.022,-0.01028,-0.156834
2026-09-03,GM,General Motors,Consumer Discretionary,Automobile Manufacturers,S&P 500,87.22,2.76894,78886264832,37.92174,5195426,26,0.0056,0.779651,2026-10-20,2026-09-03,-0.262,11.069,0.982,,0.278043,0.10177,,-0.050408,0,0,0,-59206032.14,0.00172,5,14,2026-09-03,0.90312,2026-09-03,0.127778,6.320799,15,-0.466667,-0.141933,0.022956,0.03202,1.233733,0.277396,0.405229,0.051266,0.456496,0.02818,0.019,0.03164,-0.161172
2026-09-03,GPC,Genuine Parts Company,Consumer Discretionary,Distributors,S&P 500,137.62,,18972260352,550.48,947463,8,0.0055,0.881279,2026-10-20,2026-09-03,-0.098,12.221,1,-0.811518,0.048346,0.37564,0.000895,-0.092037,0,0,0,-268295,0.00484,1,1,2026-09-03,0.98937,2026-09-03,0.377778,2.968776,12,0.166667,0.2275,,0.06562,4.19177,-0.195945,-0.089926,0.073081,-0.016846,-0.007565,0.06,0.00707,-0.300396
2026-09-03,GILD,Gilead Sciences,Health Care,Biotechnology,S&P 500,151.22,1.07613,187506032640,17.850546,4497674,27,0.0054,0.090931,2026-08-04,2026-09-03,0.234,14.297,6.854,0.178534,0.052099,0.79604,,-0.038591,0,0,0,-12243347.91,0.00115,5,19,2026-09-03,0.92279,2026-09-03,0.133333,1.463188,14,0.428571,0.093143,,0.33679,15.864457,0.121292,0.184704,0.115687,0.300391,0.268965,0.102,-0.2068,-0.25831
2026-09-03,GPN,Global Payments,Financials,Transaction & Payment Processing Services,S&P 500,91.77,-1.12057,24284028928,44.120193,1685806,28,0.0048,0.095699,2026-08-05,2026-09-03,-0.952,9.658,4.241,,0.323989,0.63959,,-0.042866,0,0,0,0,0.00934,0,0,2026-09-03,1.12964,2026-09-03,0.155556,4.048658,12,0.083333,0.1655,,0.16108,1.055507,-0.121797,-0.039651,0.096953,0.057302,-0.238754,0.686,0.02428,-0.211314
2026-09-03,GL,Globe Life,Financials,Life & Health Insurance,S&P 500,176.52,1.83455,13565464576,11.522194,387785,11,0.0049,0.844605,2026-07-22,2026-09-03,0.197,9.842,2.671,0.086861,0.08577,0.33906,0.028589,-0.078465,0,0,0,-30461547.71,0.00703,7,20,2026-09-03,0.87422,2026-09-03,0.344444,1.768686,12,-0.083333,0.098417,0.01575,0.24642,2.209538,0.060726,0.251085,-0.01126,0.239825,0.026463,0.08,0.20945,-0.292094
2026-09-03,GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,S&P 500,103.63,1.72769,13124501504,15.128467,1895761,15,0.0045,0.716381,2026-07-30,2026-09-03,0.298,11.431,3.088,0.674554,0.091809,0.63802,,-0.311291,0,0,0,-3016529.11,0.00994,6,13,2026-09-03,1.06179,2026-09-03,0.25,1.913633,15,-0.2222,0.128667,,0.27057,56.929825,-0.477709,-0.418135,0.119526,-0.298609,,0.066,,-0.218552
2026-09-03,GS,Goldman Sachs,Financials,Investment Banking & Brokerage,S&P 500,1037.93,3.33626,302215528448,16.01991,1666076,20,0.0046,0.761231,2026-10-13,2026-09-03,0.923,,1.02,0.305075,,0.82076,,-0.100573,1,1,0.2,7228617.3,0.00551,2,29,2026-09-03,0.75882,2026-09-03,0.194444,,15,0.066667,0.1264,,0.42177,2.866822,0.181516,0.367393,-0.006778,0.360615,,0.425,0.16902,-0.101297
2026-09-03,HAL,Halliburton,Energy,Oil & Gas Equipment & Services,S&P 500,37.29,,31067432960,19.523561,10103697,25,0.0048,0.681571,2026-07-21,2026-09-03,0.161,9.002,1.665,1.27422,0.066058,0.15076,,-0.144529,0,0,0,-8585649.44,0.00401,3,5,2026-09-03,0.90649,2026-09-03,0.138889,1.486108,15,0.066667,0.105933,,0.12793,2.824786,0.523615,0.60515,0.097565,0.702715,-0.051553,0.037,0.14917,0.022594
2026-09-03,HIG,Hartford (The),Financials,Property & Casualty Insurance,S&P 500,140,2.03337,37922078720,9.478673,1130064,20,0.0092,0.794896,2026-07-23,2026-09-03,0.361,6.919,1.318,1.296163,0.145232,0.37868,,-0.041555,0,0,0,0,0.00345,0,0,2026-09-03,0.96347,2026-09-03,0.211111,0.070354,14,0.071429,0.029143,,0.17615,1.970416,-0.137025,0.033373,0.008702,0.042075,0.020361,0.081,0.22061,-0.176686
2026-09-03,HAS,Hasbro,Consumer Discretionary,Leisure Products,S&P 500,93,,13117134848,16.63685,1381557,14,0.0072,0.08619,2026-10-22,2026-09-03,,12.031,3.145,-0.34212,0.052462,0.63822,,-0.130679,0,0,0,-4002605.79,0.0058,4,7,2026-09-03,1.0096,2026-09-03,0.261111,1.922781,15,-0.333333,-0.054933,0.297967,0.22157,18.629807,-0.006392,0.126254,0.046454,0.172708,0.031756,0.162,1.5956,-0.30264
2026-09-03,HCA,HCA Healthcare,Health Care,Health Care Facilities,S&P 500,409.2,1.77586,88592416768,13.717734,1362335,21,0.0056,0.849629,2026-07-24,2026-09-03,0.116,9.046,1.826,0.386498,0.042195,0.4258,,-0.264716,0,0,0,0,0.16611,0,0,2026-09-03,0.78943,2026-09-03,0.183333,3.202007,15,-0.533333,0.0928,,0.15161,,-0.202254,-0.040831,0.017677,-0.023154,-0.052718,0.087,,-0.17852
2026-09-03,DOC,Healthpeak Properties,Real Estate,Health Care REITs,S&P 500,21.03,0,14909161472,60.085716,4237757,19,0.0073,0.38817,2026-08-04,2026-09-03,0.682,15.81,8.419,,0.110342,0.57648,,-0.08366,0,0,0,0,0.00296,0,0,2026-09-03,0.97808,2026-09-03,0.205556,5.525642,15,-0.133333,-0.110533,,0.1599,1.848304,-0.035543,0.167695,-0.024139,0.143556,0.040003,0.111,0.03039,-0.246831
2026-09-03,HSIC,Henry Schein,Health Care,Health Care Distributors,S&P 500,90.86,,10126032896,26.489796,679334,16,0.0022,0.919799,2026-08-04,2026-09-03,0.171,14.211,1.128,-0.720519,0.044045,0.31319,,-0.01432,,,,,0.00837,,,,1.11837,2026-09-03,0.372222,3.385185,7,0,0.285714,,0.05755,3.220958,0.122787,0.259328,0.042558,0.301887,-0.049824,0.067,0.08855,-0.35899
2026-09-03,HSY,Hershey Company (The),Consumer Staples,Packaged Foods & Meats,S&P 500,175.06,-1.33574,35174047744,24.213001,1261653,21,0.0072,0.704661,2026-07-30,2026-09-03,6.31,14.81,3.314,0.10462,0.049572,0.38377,,-0.268999,0,0,0,-33007232.4,0.00321,1,72,2026-09-03,0.91623,2026-09-03,0.3,1.885681,8,-0.25,0.154875,,0.23119,7.708838,-0.2225,-0.020807,-0.022594,-0.043401,,0.066,0.32809,-0.396
2026-09-03,HPE,Hewlett Packard Enterprise,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,54.44,5.03569,72089640960,48.60714,72021554,20,0.0053,0.371568,2026-09-02,2026-09-03,-0.303,14.817,2.151,-1.028939,0.053212,0.33776,,-0.152685,0,0,0,-2024271,0.00377,1,2,2026-09-03,0.91847,2026-09-03,0.194444,2.843545,15,0.133333,0.0402,0.072921,0.087,2.848323,1.024557,1.110207,0.093449,1.203656,-0.063227,0.4,0.06315,-0.07782
2026-09-03,HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",S&P 500,314.35,,70749159424,46.092377,1731380,26,0.0064,0.831217,2026-07-28,2026-09-03,0.141,27.136,16.418,2.490526,0.019702,0.79036,,-0.121927,0,0,0,0,0.02193,0,0,2026-09-03,0.96926,2026-09-03,0.127778,4.214378,15,-0.133333,0.213,,0.62987,,-0.035104,0.179926,-0.03593,0.143996,0.009683,0.025,,-0.282862
2026-09-03,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,S&P 500,318.07,,317335142400,22.242657,3377447,32,0.0078,0.877043,2026-11-17,2026-09-03,0.046,15.354,2.237,0.000665,0.033916,0.32801,,-0.254669,0,0,0,-3132797.55,0.00069,3,3,2026-09-03,0.76834,2026-09-03,0.083333,2.479025,15,0.2,0.158667,,0.12858,19.103304,-0.418842,-0.174979,-0.064763,-0.239742,-0.00329,0.057,1.04296,-0.176184
2026-09-03,HONA,Honeywell Aerospace,Industrials,Aerospace & Defense,S&P 500,154.96,1.57981,49114996736,46.53454,3904800,13,0.0208,,2026-08-05,2026-09-03,-0.709,18.169,3.588,,,0.34535,,-0.479126,1,1,0.2,998400,0.00051,0,1,2026-09-03,0.76594,2026-09-03,0.288889,4.265687,14,-0.428571,0.050929,,0.14684,,-0.41635,-0.033021,-0.204229,-0.23725,,0.054,,-0.097707
2026-09-03,HON,Honeywell Technologies,Industrials,Industrial Conglomerates,S&P 500,207.63,,65806254080,7.924809,2490071,22,0.0039,0.465737,2026-07-23,2026-09-03,2.639,10.795,2.414,-1.511028,0.039668,0.36511,,-0.202292,0,0,0,0,0.00081,0,0,2026-09-03,0.84596,2026-09-03,0.205556,3.026198,13,0.230769,0.183692,,0.20249,3.55002,-0.206061,0.071033,-0.097994,-0.026962,-0.034813,0.043,0.46577,-0.301177
2026-09-03,HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,S&P 500,21.68,-1.678,11931604992,35.540985,4992909,8,0.0079,0.803884,2026-08-27,2026-09-03,-0.051,9.176,0.956,0.338343,0.052093,0.15741,-0.001452,-0.184962,0,0,0,-495158.56,0.00471,1,1,2026-09-03,0.91363,2026-09-03,0.394444,-0.256348,11,0.272727,0.199091,0.014891,0.11057,1.52119,-0.319785,-0.021815,-0.118871,-0.140686,-0.049044,-0.029,0.04293,0.616205
2026-09-03,HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,S&P 500,21.99,,15277034496,14.858108,6160347,20,0.0071,0.686367,2026-08-05,2026-09-03,0.084,11.202,3.046,,0.110779,0.29195,,-0.144691,0,0,0,-2798088.92,0.01469,2,3,2026-09-03,1.0542,2026-09-03,0.244444,2.178171,12,0.166667,0.26525,,0.18215,2.357924,0.089403,0.337157,-0.068654,0.268503,0.030177,0.036,0.15558,-0.189978
2026-09-03,HWM,Howmet Aerospace,Industrials,Aerospace & Defense,S&P 500,260.49,2.97675,103883776000,54.61006,3232580,20,0.0041,0.770776,2026-08-06,2026-09-03,0.33,38.649,11.844,,0.011454,0.36032,,-0.15971,0,0,0,0,0.00874,0,0,2026-09-03,0.93376,2026-09-03,0.194444,1.467788,15,0.066667,0.0976,,0.28504,18.177948,0.240429,0.475512,-0.055984,0.419529,-0.023094,0.241,0.34732,0.197573
2026-09-03,HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,31.93,-18.7557,28794185728,12.187023,13804030,16,0.0015,0.845265,2026-08-26,2026-09-03,-0.113,7.542,0.591,-1.0057,0.117728,0.1966,-0.016782,-0.019048,0,0,0,-1773083.52,0.00306,1,5,2026-09-03,0.95772,2026-09-03,0.388889,1.330889,6,0.166667,0.279167,0.010046,0.05396,,-0.072945,-0.083452,0.189607,0.106155,0.035387,0.125,,0.119101
2026-09-03,HUBB,Hubbell Incorporated,Industrials,Industrial Machinery & Supplies & Components,S&P 500,460.15,2.23738,24310906880,26.659906,598498,11,0.0049,0.849539,2026-07-28,2026-09-03,-0.009,19.455,4.737,,0.020395,0.35338,0.008956,-0.186295,0,0,0,-283653.41,0.00343,1,1,2026-09-03,0.99055,2026-09-03,0.461111,3.40607,5,0.2,0.1188,0.023622,0.21667,6.214632,-0.123806,0.107708,-0.052415,0.055293,0.06952,0.153,0.24444,-0.228023
2026-09-03,HUM,Humana,Health Care,Managed Health Care,S&P 500,406.52,1.38414,48815042560,38.387157,769531,23,0.0047,0.691117,2026-11-06,2026-09-03,0.271,11.055,0.273,,0.039762,0.13653,,-0.052136,0,0,0,0,0.0021,0,0,2026-09-03,1.00935,2026-09-03,0.211111,-2.538098,12,0.083333,0.2485,0.014043,0.03465,2.540734,0.123089,0.251585,0.050604,0.302189,0.124055,0.262,0.06893,-0.223431
2026-09-03,HBAN,Huntington Bancshares,Financials,Regional Banks,S&P 500,17.06,1.06635,34468278272,13.123077,17764024,19,0.006,0.873257,2026-07-23,2026-09-03,-0.029,,4.728,-0.117904,,0,,-0.12333,0,0,0,-481102.17,0.00809,1,2,2026-09-03,0.90005,2026-09-03,0.255556,,12,0.166667,0.122083,,0.41932,1.158889,-0.221641,-0.015031,-0.02751,-0.042541,0.173459,0.476,0.09002,-0.087834
2026-09-03,HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,S&P 500,290.73,,11456099328,17.305359,287827,12,0.0115,0.846988,2026-07-30,2026-09-03,0.365,12.29,1.091,-4.122449,-0.026209,0.124,,-0.367978,0,0,0,-4487582.7,0.00476,2,2,2026-09-03,0.92504,2026-09-03,0.383333,2.498291,9,0,0.067222,0.009819,0.0708,2.156623,-0.109687,0.090358,-0.020945,0.069413,-0.024484,0.109,0.12968,-0.197707
2026-09-03,IBM,IBM,Information Technology,IT Consulting & Other Services,S&P 500,234.71,1.2991,221128376320,20.570553,4370121,23,0.0046,0.651966,2026-10-21,2026-09-03,-0.018,16.898,4.029,0.065554,0.054492,0.58098,-0.010414,-0.29402,0,0,0,-5758087.5,0.00105,1,1,2026-09-03,0.66715,2026-09-03,0.244444,3.468706,10,-0.2,0.0798,,0.16548,6.418453,-0.246818,-0.036062,-0.031657,-0.067718,-0.083732,0.011,0.34461,-0.517394
2026-09-03,IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,S&P 500,223.1,,16446909440,32.380264,468293,14,0.0031,0.895437,2026-07-29,2026-09-03,0.109,18.301,4.94,0.422149,0.033782,0.4473,0.01041,-0.084906,0,0,0,-91859.04,0.00223,1,1,2026-09-03,1.05546,2026-09-03,0.294444,1.306397,13,0.153846,0.172,0.015266,0.2217,4.119124,0.182751,0.386865,-0.025014,0.361851,-0.025371,0.064,0.12955,-0.144702
2026-09-03,IDXX,Idexx Laboratories,Health Care,Health Care Equipment,S&P 500,529.29,-1.79966,41698058240,37.887615,590134,13,0.0049,0.856087,2026-08-04,2026-09-03,0.176,26.267,9.355,3.655129,0.021808,0.62446,0.014197,-0.312593,0,0,0,0,0.0022,0,0,2026-09-03,0.96744,2026-09-03,0.438889,0.554453,5,0.4,0.1744,0.023614,0.3498,25.888481,-0.340844,-0.108708,-0.053037,-0.161744,-0.046058,0.097,0.74211,-0.239123
2026-09-03,ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,S&P 500,271.65,,77365919744,24.385098,976413,14,0.0069,0.864425,2026-07-28,2026-09-03,0.101,17.94,5.235,0.132767,0.031448,0.44162,,-0.103939,0,0,0,-11974535.17,0.00372,2,5,2026-09-03,0.86906,2026-09-03,0.394444,1.842489,7,0,0.081857,,0.26901,26.731943,-0.166226,0.042963,-0.03009,0.012873,,0.061,1.04618,-0.248696
2026-09-03,INCY,Incyte,Health Care,Biotechnology,S&P 500,128,,25945311232,16.305733,909843,24,0.0056,0.401745,2026-07-28,2026-09-03,0.377,11.042,3.685,,0.045506,0.55659,,-0.034691,0,0,0,-11868203.14,0.01832,2,17,2026-09-03,1.03593,2026-09-03,0.166667,-2.315524,14,0.214286,0.140286,,0.41899,4.054739,0.307858,0.420573,0.066384,0.486958,0.078939,0.377,0.30667,-0.329132
